utterance,target
what is the relationship between education and house_serv in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'house_serv' )"
Do you see any correlation between education and house_serv in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'house_serv' )"
What is the linear relationship of education and house_serv in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'house_serv' )"
Do you notice any linear relationship between education and house_serv in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'house_serv' )"
Look for a linear relationship between education and house_serv in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'house_serv' )"
What is your prediction of house_serv when education is 4 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education' : 4 } ) )"
Predict the house_serv when education is 5 in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education' : 5 } ) )"
What do you think the house_serv should be when the education is 4 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education' : 4 } ) )"
Can you take the average of all education_num in the adult data base ,"mean ( data = <data>, var1 = 'education_num' )"
Please find the coldest education_num in the adult data base ,"min ( data = <data>, var1 = 'education_num' )"
Find the hottest education_num in the adult database ,"max ( data = <data>, var1 = 'education_num' )"
What is the correlation between education_num and race in the database in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Find a linear regression between race and education_num in adult data.,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Based on the regression can you find the predicted value of race when education_num is 96.21139217136692 degrees in adult data,"lr_pred ( model = linreg, newdata = { 'education_num' : 96.21139217136692 } ) )"
What's the average of education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What's mean of the education_num in the<data> data set,"mean ( data = <data>, var1 = 'education_num' )"
What's the average education_num in in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What's the lowest education_num in adult,"max ( data = <data>, var1 = 'education_num' )"
What's the minimum education_num of all education_num in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What's the coldest education_num in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What's the highest education_num in adult in the adult data,"min ( data = <data>, var1 = 'education_num' )"
What's the max education_num of all education_num in the adult,"min ( data = <data>, var1 = 'education_num' )"
What's the hottest education_num in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What's the correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Is there a correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Could you find the correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What's the relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can you make a relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What's the linear regression of education_num on race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can you predict from the model what race is associated with education_num -2.6378359350403855 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -2.6378359350403855 } ) )"
What's the predicted race when education_num is 38.64079734151284 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 38.64079734151284 } ) )"
What's the predicted value of race when education_num is 51.92140962671863 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 51.92140962671863 } ) )"
What is the mean education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Give me the mean of education_num in the adult,"mean ( data = <data>, var1 = 'education_num' )"
Tell me what the mean of the education_num is in the adult data,"mean ( data = <data>, var1 = 'education_num' )"
What is the minimum of education_num in the adult ,"min ( data = <data>, var1 = 'education_num' )"
What is the minimum education_num entry in the adult dataset?,"min ( data = <data>, var1 = 'education_num' )"
Tell me what the minimum education_num is in the adult dataset.  ,"min ( data = <data>, var1 = 'education_num' )"
What is the maximum of education_num in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What is the maximum education_num entry in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
Give me the maximum of education_num in the adult dataset.,"max ( data = <data>, var1 = 'education_num' )"
What is the correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
How correlated is education_num from race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Give me the correlation between education_num and race in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What is the linear model of education_num predicting race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What is the regression model of education_num predicting race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What is the regression equation of education_num predicting race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Given that education_num is -33.455893000855895 predict what the value of race would be in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : -33.455893000855895 } ) )"
What is the race when the education_num is -30.644208098077172 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -30.644208098077172 } ) )"
"When the education_num is <val>, what is the value of race in the adult dataset? ","lr_pred ( model = linreg, newdata = { 'education_num' : -30.644208098077172 } ) )"
What is the average education_num of the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Can you tell me what the average education_num of the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Find the total mean education_num in the adult dataset.,"mean ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num of the adult dataset,"max ( data = <data>, var1 = 'education_num' )"
Can you tell me what the education_num was on the coldest day in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
How cold did education_num get based on the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What is the highest education_num of the adult dataset,"max ( data = <data>, var1 = 'education_num' )"
Can you tell me what the education_num was on the hottest day in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
How hot did education_num get based on the adult dataset?,"min ( data = <data>, var1 = 'education_num' )"
What is the correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Describe the relationship of education_num and race based on their correlation in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Tell me the numeric correlation value of education_num and race in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Create a linear model of education_num through race in the adult data frame in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Describe the relationship of education_num and race in the adult data frame by creating a linear model in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can you tell me difference in relationship of race and education_num in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Predict the the linear model when the education_num is at 53.30736370015626 degrees in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : 53.30736370015626 } ) )"
Find the education_num linear model at 57.051915424080164 degrees in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : 57.051915424080164 } ) )"
Describe the linear model at education_num = -15.332960319220405 degrees by using prediction in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : -15.332960319220405 } ) )"
What is the mean of the education_num in the data adult ? ,"mean ( data = <data>, var1 = 'education_num' )"
Can you give me the average education_num of the data <data>t? ,"mean ( data = <data>, var1 = 'education_num' )"
Give the mean education_num of the data <data>.,"mean ( data = <data>, var1 = 'education_num' )"
What is the minimum of the education_num in the data <data>? ,"min ( data = <data>, var1 = 'education_num' )"
Can you give me the lowest education_num of the data <data>? ,"min( data = <data>, var1 = 'education_num' )"
Give the minimum education_num of the data <data>.,"min ( data = <data>, var1 = 'education_num' )"
What is the maximum of the education_num in the data adult ? ,"max ( data = <data>, var1 = 'education_num' )"
Can you give me the highest recorded education_num of the data <data>? ,"max ( data = <data>, var1 = 'education_num' )"
Give the maximum recorded education_num of the data <data>.,"max ( data = <data>, var1 = 'education_num' )"
Calculate the correlation value between the variables education_num and in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What is the correlation between the variables education_num and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Can you give the correlation value between the variables education_num and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Fit a linear model between race and education_num in the adult dataset. ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Create a regression model of education_num on race in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can you create a linear model of education_num on race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can you calculate the predicted values of race for the model described in the previous question given education_num = <vall> in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -15.332960319220405 } ) )"
Please give the predicted values of the <var1>for the model described in the previous question in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : -15.332960319220405 } ) )"
What's the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What's the mean education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What's the education_num on any average day in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What is the maximum education_num in the adult ,"max ( data = <data>, var1 = 'education_num' )"
What's the hottest education_num in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
Give me the highest education_num degree in the adult dataset. ,"max ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What's the coldest education_num in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
Give me the lowest education_num degree in the adult dataset. ,"min ( data = <data>, var1 = 'education_num' )"
What's the relationship b/w education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
How does education_num influence race in adult,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Does education_num have an affect on race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What's the relationship between the education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
How does education_num influence race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Does education_num have an affect on race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What is the race when education_num is -84.95061928731147 in adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -84.95061928731147 } ) )"
education_num is -87.89040654789963 and race is what in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -87.89040654789963 } ) )"
Give me the expected race when education_num is 36.61182409613616 in the adult dataset. ,"lr_pred ( model = linreg, newdata = { 'education_num' : 36.61182409613616 } ) )"
What is the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Find the average education_num in the adult dataset. ,"mean ( data = <data>, var1 = 'education_num' )"
Tell me the average education_num in the adult dataset. ,"mean ( data = <data>, var1 = 'education_num' )"
What is the highest education_num value in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
Find the highest education_num value in the adult dataset. ,"max ( data = <data>, var1 = 'education_num' )"
Tell me the highest education_num value in the adult dataset. ,"max ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num value in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
Find the lowest education_num value in the adult dataset. ,"min ( data = <data>, var1 = 'education_num' )"
Tell me the lowest education_num value in the adult dataset. ,"min ( data = <data>, var1 = 'education_num' )"
What is the correlation between education_num and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Find the correlation between education_num and race in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Tell me the correlation between education_num and race in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
How does race respond to a change in education_num in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
How strong is the linear relationship between race and education_num in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Can a change in education_num predict a change in race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Predict the race level when the education_num is 56.210609153982176 in the adult dataset. ,"lr_pred ( model = linreg, newdata = { 'education_num' : 56.210609153982176 } ) )"
What is the race when the education_num is 17.65039794653127 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 17.65039794653127 } ) )"
What would the race be given a education_num of -64.85933220353728 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -64.85933220353728 } ) )"
What's the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
"Of the listed <var1>, what is the mean in the adult dataset? ","mean ( data = <data>, var1 = 'education_num' )"
What is the mean education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Give the average education_num in the adult dataset.,"mean ( data = <data>, var1 = 'education_num' )"
Tell me the average education_num in the adult dataset.,"mean ( data = <data>, var1 = 'education_num' )"
"Of the listed education_num values, which is the highest in the adult dataset? ","max ( data = <data>, var1 = 'education_num' )"
What is the highest education_num listed in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
Which listed education_num is the greatest in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
Give me the highest education_num value in the adult dataset.,"max ( data = <data>, var1 = 'education_num' )"
What is the highest education_num value in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What's the highest education_num value in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
"Of the listed education_num values, which is the lowest in the adult dataset? ","min ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num listed in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
Which listed education_num is the least in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
Give me the lowest education_num value in the adult dataset.,"min ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num value in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What's the lowest education_num value in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What is the actual education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Give me the actual education_num and race in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
"Tell me what race is outside, and what's the actual education_num in the adult dataset? ","corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
"What race does it feel like outside, and tell me the actual education_num in the adult dataset.","corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Is the race higher than the actual education_num (and vice-versa) in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
By how much is the race higher than the actual education_num (and vice-versa) in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What's the relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
How correlated are education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
How are education_num and race correlated in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
To what extent are education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What's the race at education_num = -10.092157420600032 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -10.092157420600032 } ) )"
"At education_num = -58.327451971485566 degrees, what's the predicted race in the adult dataset? ","lr_pred ( model = linreg, newdata = { 'education_num' : -58.327451971485566 } ) )"
What is the race at the current education_num in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -58.327451971485566 } ) )"
What is the race at the predicted education_num at 13.123227584850298 pm in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 13.123227584850298 } ) )"
"At education_num is -17.185272999150868 degrees, what will the race be in the adult dataset? ","lr_pred ( model = linreg, newdata = { 'education_num' : -17.185272999150868 } ) )"
what is the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
what's the mean education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
how is the education_num usually in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
what is the typical education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
how hot does education_num get in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
how hot has education_num ever gotten in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
what is the highest education_num recorded in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
how cold does education_num get in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
what's the coldest education_num has ever been in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
what is the lowest education_num recorded in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
does the race like what was forecasted as a education_num in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
to what extent does the race forecasted match the actual education_num in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
is the education_num accurate to how it feels race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
what is the relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
how does education_num affect race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
is education_num correlated with race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
"when education_num is -50.69830501922925 degrees , what will the race be in the adult dataset?  ","lr_pred ( model = linreg, newdata = { 'education_num' : -50.69830501922925 } ) )"
what will the race be when education_num is -15.55431463309607 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : -15.55431463309607 } ) )"
can I have the forecasted race level for when it's education_num is 28.66931352958221 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 28.66931352958221 } ) )"
what is the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
what is the highest education_num recorded in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
what is the lowest education_num recorded in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
is there a correlation beteeen education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
is there a linear relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
what is your prediction of race when the education_num is -57.509776427305766 in adult data.,"lr_pred ( model = linreg, newdata = { 'education_num' : -57.509776427305766 } ) )"
What is the average education_num in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Whata is the average education_num today in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
Could you check the average education_num today in the adult dataset? ,"mean ( data = <data>, var1 = 'education_num' )"
What is the highest education_num value in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What is the highest education_num today in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
How high does the education_num go in the adult dataset? ,"max ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num value in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What is the lowest education_num today in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What is the coldest education_num today in the adult dataset? ,"min ( data = <data>, var1 = 'education_num' )"
What is the correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
what is the relationship between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
Do you see any correlation between education_num and race in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'race' )"
What is the linear relationship of education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Do you notice any linear relationship between education_num and race in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
Look for a linear relationship between education_num and race in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'race' )"
What is your prediction of race when education_num is 96.71830907133406 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 96.71830907133406 } ) )"
Predict the race when education_num is 84.49964847370646 in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'education_num' : 84.49964847370646 } ) )"
What do you think the race should be when the education_num is 24.274335916909735 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'education_num' : 24.274335916909735 } ) )"
Can you take the average of all marital_status in the adult data base ,"mean ( data = <data>, var1 = 'marital_status' )"
Please find the coldest marital_status in the adult data base ,"min ( data = <data>, var1 = 'marital_status' )"
Find the hottest marital_status in the adult database ,"max ( data = <data>, var1 = 'marital_status' )"
What is the correlation between marital_status and native_country in the database in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Find a linear regression between native_country and marital_status in adult data.,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Based on the regression can you find the predicted value of native_country when marital_status is 3 degrees in adult data,"lr_pred ( model = linreg, newdata = { 'marital_status' : 3 } ) )"
What's the average of marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
What's mean of the marital_status in the<data> data set,"mean ( data = <data>, var1 = 'marital_status' )"
What's the average marital_status in in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
What's the lowest marital_status in adult,"max ( data = <data>, var1 = 'marital_status' )"
What's the minimum marital_status of all marital_status in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
What's the coldest marital_status in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
What's the highest marital_status in adult in the adult data,"min ( data = <data>, var1 = 'marital_status' )"
What's the max marital_status of all marital_status in the adult,"min ( data = <data>, var1 = 'marital_status' )"
What's the hottest marital_status in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
What's the correlation between marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Is there a correlation between marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Could you find the correlation between marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
What's the relationship between marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can you make a relationship between marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
What's the linear regression of marital_status on native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can you predict from the model what native_country is associated with marital_status 5 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 5 } ) )"
What's the predicted native_country when marital_status is 7 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 7 } ) )"
What's the predicted value of native_country when marital_status is 0 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 0 } ) )"
What is the mean marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
Give me the mean of marital_status in the adult,"mean ( data = <data>, var1 = 'marital_status' )"
Tell me what the mean of the marital_status is in the adult data,"mean ( data = <data>, var1 = 'marital_status' )"
What is the minimum of marital_status in the adult ,"min ( data = <data>, var1 = 'marital_status' )"
What is the minimum marital_status entry in the adult dataset?,"min ( data = <data>, var1 = 'marital_status' )"
Tell me what the minimum marital_status is in the adult dataset.  ,"min ( data = <data>, var1 = 'marital_status' )"
What is the maximum of marital_status in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
What is the maximum marital_status entry in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
Give me the maximum of marital_status in the adult dataset.,"max ( data = <data>, var1 = 'marital_status' )"
What is the correlation between marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
How correlated is marital_status from native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Give me the correlation between marital_status and native_country in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
What is the linear model of marital_status predicting native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
What is the regression model of marital_status predicting native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
What is the regression equation of marital_status predicting native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Given that marital_status is 6 predict what the value of native_country would be in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'marital_status' : 6 } ) )"
What is the native_country when the marital_status is 3 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 3 } ) )"
"When the marital_status is <val>, what is the value of native_country in the adult dataset? ","lr_pred ( model = linreg, newdata = { 'marital_status' : 3 } ) )"
What is the average marital_status of the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
Can you tell me what the average marital_status of the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
Find the total mean marital_status in the adult dataset.,"mean ( data = <data>, var1 = 'marital_status' )"
What is the lowest marital_status of the adult dataset,"max ( data = <data>, var1 = 'marital_status' )"
Can you tell me what the marital_status was on the coldest day in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
How cold did marital_status get based on the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
What is the highest marital_status of the adult dataset,"max ( data = <data>, var1 = 'marital_status' )"
Can you tell me what the marital_status was on the hottest day in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
How hot did marital_status get based on the adult dataset?,"min ( data = <data>, var1 = 'marital_status' )"
What is the correlation between marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Describe the relationship of marital_status and native_country based on their correlation in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Tell me the numeric correlation value of marital_status and native_country in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Create a linear model of marital_status through native_country in the adult data frame in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Describe the relationship of marital_status and native_country in the adult data frame by creating a linear model in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can you tell me difference in relationship of native_country and marital_status in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Predict the the linear model when the marital_status is at 9 degrees in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'marital_status' : 9 } ) )"
Find the marital_status linear model at 4 degrees in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'marital_status' : 4 } ) )"
Describe the linear model at marital_status = 9 degrees by using prediction in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'marital_status' : 9 } ) )"
What is the mean of the marital_status in the data adult ? ,"mean ( data = <data>, var1 = 'marital_status' )"
Can you give me the average marital_status of the data <data>t? ,"mean ( data = <data>, var1 = 'marital_status' )"
Give the mean marital_status of the data <data>.,"mean ( data = <data>, var1 = 'marital_status' )"
What is the minimum of the marital_status in the data <data>? ,"min ( data = <data>, var1 = 'marital_status' )"
Can you give me the lowest marital_status of the data <data>? ,"min( data = <data>, var1 = 'marital_status' )"
Give the minimum marital_status of the data <data>.,"min ( data = <data>, var1 = 'marital_status' )"
What is the maximum of the marital_status in the data adult ? ,"max ( data = <data>, var1 = 'marital_status' )"
