"utterance","target"
hist of day_of_week in bank_marketing data,"histogram ( data = bank_marketing , var1 = day_of_week )"
deviation of day_of_week in bank_marketing dataset,"std ( data = bank_marketing , var1 = day_of_week )"
quantile of day_of_week in bank_marketing data base,"quantile ( data = bank_marketing , var1 = day_of_week )"
quantile of the day_of_week in bank_marketing data,"quantile ( data = bank_marketing , var1 = day_of_week )"
mean of the day_of_week in bank_marketing data base,"mean ( data = bank_marketing , var1 = day_of_week )"
cor of day_of_week in bank_marketing data,"corr ( data = bank_marketing , var1 = day_of_week )"
cor of the day_of_week in df bank_marketing,"corr ( data = bank_marketing , var1 = day_of_week )"
smallest of day_of_week in bank_marketing df,"minimum ( data = bank_marketing , var1 = day_of_week )"
average of day_of_week in bank_marketing dataset,"mean ( data = bank_marketing , var1 = day_of_week )"
maximum of the day_of_week in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = day_of_week )"
std of the day_of_week in bank_marketing dataset,"std ( data = bank_marketing , var1 = day_of_week )"
spans of the day_of_week in bank_marketing,"ranges ( data = bank_marketing , var1 = day_of_week )"
deviation of the day_of_week in bank_marketing data base,"std ( data = bank_marketing , var1 = day_of_week )"
min of day_of_week in df bank_marketing,"minimum ( data = bank_marketing , var1 = day_of_week )"
span of the day_of_week in bank_marketing data base,"ranges ( data = bank_marketing , var1 = day_of_week )"
aggregate of the day_of_week in bank_marketing data,"summation ( data = bank_marketing , var1 = day_of_week )"
std of the day_of_week in dataset bank_marketing,"std ( data = bank_marketing , var1 = day_of_week )"
sparsity of the day_of_week in df bank_marketing,"std ( data = bank_marketing , var1 = day_of_week )"
aggregate of day_of_week in bank_marketing data base,"summation ( data = bank_marketing , var1 = day_of_week )"
boxplot of day_of_week in bank_marketing,"boxplot ( data = bank_marketing , var1 = day_of_week )"
amount of day_of_week in dataset bank_marketing,"summation ( data = bank_marketing , var1 = day_of_week )"
quantity of day_of_week in bank_marketing df,"summation ( data = bank_marketing , var1 = day_of_week )"
ranges of day_of_week in bank_marketing data base,"ranges ( data = bank_marketing , var1 = day_of_week )"
correlation of bank_marketing,corr ( data = bank_marketing )
How many entries with day_of_week lower than or equal to 76.7970163841077 ,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 76.7970163841077 )"
Number of rows  day_of_week smaller than or same as 0.016003444349379947 dataset,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 0.016003444349379947 )"
How many rows with day_of_week  <=  27.378140587324083 df,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 27.378140587324083 )"
Number of rows with day_of_week lower than or same as -56.98162548965333 dataset,"less_eq ( data = bank_marketing , var1 = day_of_week , val = -56.98162548965333 )"
How many info  day_of_week bigger than 65.15025596724053 dataset,"greater ( data = bank_marketing , var1 = day_of_week , val = 65.15025596724053 )"
Number of info where day_of_week larger than or equal to 76.12804329161222 dataset,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = 76.12804329161222 )"
How many data with day_of_week >= -71.78809654661805 dataset,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = -71.78809654661805 )"
Number of rows with day_of_week == -8.468506130245657 data,"equal ( data = bank_marketing , var1 = day_of_week , val = -8.468506130245657 )"
Number of rows with day_of_week >= 4.29859455533807 data,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = 4.29859455533807 )"
How many rows with day_of_week  =  6.6105182644941465 dataset,"equal ( data = bank_marketing , var1 = day_of_week , val = 6.6105182644941465 )"
How many info where day_of_week bigger than or equal to 16.83948036689587 df,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = 16.83948036689587 )"
How many entries with day_of_week equal to -83.42126329661492 data,"equal ( data = bank_marketing , var1 = day_of_week , val = -83.42126329661492 )"
How many data where day_of_week smaller than or equal to 54.245556318730195 df,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 54.245556318730195 )"
How many info where day_of_week greater than or same as -42.099064851010006 df,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = -42.099064851010006 )"
How many data where day_of_week  <=  -89.07436172086062 df,"less_eq ( data = bank_marketing , var1 = day_of_week , val = -89.07436172086062 )"
Number of entries with day_of_week = -40.48472765335249 data,"equal ( data = bank_marketing , var1 = day_of_week , val = -40.48472765335249 )"
How many entries  day_of_week lower than or equal to 88.29405923974605 dataset,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 88.29405923974605 )"
How many info with day_of_week  <=  91.51888406322323 data,"less_eq ( data = bank_marketing , var1 = day_of_week , val = 91.51888406322323 )"
Number of info where day_of_week greater than or same as 19.08914213034913 data,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = 19.08914213034913 )"
How many rows with day_of_week smaller than 24.854558143873135 ,"less ( data = bank_marketing , var1 = day_of_week , val = 24.854558143873135 )"
correlation between day_of_week with job in bank_marketing df,"corr ( data = bank_marketing, var1 = day_of_week , var2 = job )"
scatterplot of day_of_week and month in bank_marketing,"scatterplot ( data = bank_marketing, var1 = day_of_week , var2 = month )"
cor of day_of_week and poutcome in df bank_marketing,"corr ( data = bank_marketing, var1 = day_of_week , var2 = poutcome )"
scatter plot between day_of_week and education in data bank_marketing,"scatterplot ( data = bank_marketing, var1 = day_of_week , var2 = education )"
corr between day_of_week with marital in data bank_marketing,"corr ( data = bank_marketing, var1 = day_of_week , var2 = marital )"
correlation between day_of_week and euribor3m in df bank_marketing,"corr ( data = bank_marketing, var1 = day_of_week , var2 = euribor3m )"
cor of day_of_week and emp.var.rate in bank_marketing dataset,"corr ( data = bank_marketing, var1 = day_of_week , var2 = emp.var.rate )"
corr between day_of_week with job in bank_marketing data,"corr ( data = bank_marketing, var1 = day_of_week , var2 = job )"
corr of day_of_week with cons.conf.idx in bank_marketing,"corr ( data = bank_marketing, var1 = day_of_week , var2 = cons.conf.idx )"
corr between day_of_week with poutcome in bank_marketing data,"corr ( data = bank_marketing, var1 = day_of_week , var2 = poutcome )"
store bank_marketing dataset  and store in {data}df,load ( data = bank_marketing )
load bank_marketing data  in {data}df,load ( data = bank_marketing )
store bank_marketing df  in {data}df,load ( data = bank_marketing )
store bank_marketing df  and store in variable {data}_data,load ( data = bank_marketing )
load bank_marketing data  and store in variable {data}_data,load ( data = bank_marketing )
deviation of the duration in bank_marketing dataset,"std ( data = bank_marketing , var1 = duration )"
spans of duration in df bank_marketing,"ranges ( data = bank_marketing , var1 = duration )"
quantity of the duration in bank_marketing df,"summation ( data = bank_marketing , var1 = duration )"
var of the duration in bank_marketing,"variance ( data = bank_marketing , var1 = duration )"
average of the duration in bank_marketing data,"mean ( data = bank_marketing , var1 = duration )"
sum of the duration in bank_marketing,"summation ( data = bank_marketing , var1 = duration )"
histogram of duration in bank_marketing data base,"histogram ( data = bank_marketing , var1 = duration )"
hist of duration in bank_marketing,"histogram ( data = bank_marketing , var1 = duration )"
ranges of the duration in data bank_marketing,"ranges ( data = bank_marketing , var1 = duration )"
quantity of the duration in data bank_marketing,"summation ( data = bank_marketing , var1 = duration )"
highest of duration in df bank_marketing,"maximum ( data = bank_marketing , var1 = duration )"
min of duration in dataset bank_marketing,"minimum ( data = bank_marketing , var1 = duration )"
mean of duration in dataset bank_marketing,"mean ( data = bank_marketing , var1 = duration )"
sd of the duration in dataset bank_marketing,"std ( data = bank_marketing , var1 = duration )"
sum of duration in bank_marketing data base,"summation ( data = bank_marketing , var1 = duration )"
largest of the duration in bank_marketing data,"maximum ( data = bank_marketing , var1 = duration )"
sum of duration in df bank_marketing,"summation ( data = bank_marketing , var1 = duration )"
span of the duration in bank_marketing,"ranges ( data = bank_marketing , var1 = duration )"
minimum of duration in bank_marketing,"minimum ( data = bank_marketing , var1 = duration )"
sd of duration in bank_marketing data,"std ( data = bank_marketing , var1 = duration )"
corr of the duration in bank_marketing data,"corr ( data = bank_marketing , var1 = duration )"
highest of duration in df bank_marketing,"maximum ( data = bank_marketing , var1 = duration )"
distribution of duration in df bank_marketing,"histogram ( data = bank_marketing , var1 = duration )"
quantity of the duration in bank_marketing dataset,"summation ( data = bank_marketing , var1 = duration )"
quantile of the duration in bank_marketing,"quantile ( data = bank_marketing , var1 = duration )"
distribution of duration in bank_marketing data,"histogram ( data = bank_marketing , var1 = duration )"
std of duration in bank_marketing,"std ( data = bank_marketing , var1 = duration )"
hist of the duration in df bank_marketing,"histogram ( data = bank_marketing , var1 = duration )"
highest of the duration in bank_marketing,"maximum ( data = bank_marketing , var1 = duration )"
maximum of the duration in bank_marketing df,"maximum ( data = bank_marketing , var1 = duration )"
std of the bank_marketing,std ( data = bank_marketing )
How many data with duration lower than -3.4569318933821904 df,"less ( data = bank_marketing , var1 = duration , val = -3.4569318933821904 )"
Number of rows  duration  <=  96.97724132525053 ,"less_eq ( data = bank_marketing , var1 = duration , val = 96.97724132525053 )"
How many info with duration higher than or same as -80.913680300768 ,"greater_eq ( data = bank_marketing , var1 = duration , val = -80.913680300768 )"
How many info  duration >= 30.182659094594072 df,"greater_eq ( data = bank_marketing , var1 = duration , val = 30.182659094594072 )"
How many rows where duration bigger than or equal to -88.24315227182117 df,"greater_eq ( data = bank_marketing , var1 = duration , val = -88.24315227182117 )"
How many entries where duration lower than or same as -90.94308699993854 ,"less_eq ( data = bank_marketing , var1 = duration , val = -90.94308699993854 )"
How many data with duration higher than or equal to 74.44173297020419 dataset,"greater_eq ( data = bank_marketing , var1 = duration , val = 74.44173297020419 )"
How many info with duration  >  -80.01975154594155 dataset,"greater ( data = bank_marketing , var1 = duration , val = -80.01975154594155 )"
Number of data with duration lower than or same as 85.75865302096247 dataset,"less_eq ( data = bank_marketing , var1 = duration , val = 85.75865302096247 )"
How many info  duration equal to -58.25602184204575 dataset,"equal ( data = bank_marketing , var1 = duration , val = -58.25602184204575 )"
Number of rows where duration greater than or equal to -39.889017390368295 ,"greater_eq ( data = bank_marketing , var1 = duration , val = -39.889017390368295 )"
Number of rows with duration greater than or same as 42.873465324568144 ,"greater_eq ( data = bank_marketing , var1 = duration , val = 42.873465324568144 )"
Number of rows where duration smaller than -32.58886361051347 dataset,"less ( data = bank_marketing , var1 = duration , val = -32.58886361051347 )"
Number of entries where duration bigger than 68.12821694475491 df,"greater ( data = bank_marketing , var1 = duration , val = 68.12821694475491 )"
How many data  duration greater than or same as 99.37853493864105 ,"greater_eq ( data = bank_marketing , var1 = duration , val = 99.37853493864105 )"
Number of entries where duration higher than -84.52650011873375 dataset,"greater ( data = bank_marketing , var1 = duration , val = -84.52650011873375 )"
How many info where duration equal to -44.463589199722975 dataset,"equal ( data = bank_marketing , var1 = duration , val = -44.463589199722975 )"
How many entries where duration smaller than or equal to 87.55699747979432 df,"less_eq ( data = bank_marketing , var1 = duration , val = 87.55699747979432 )"
How many rows  duration smaller than or same as -45.6440628775717 df,"less_eq ( data = bank_marketing , var1 = duration , val = -45.6440628775717 )"
Number of entries  duration larger than -99.26124861484213 df,"greater ( data = bank_marketing , var1 = duration , val = -99.26124861484213 )"
cor of duration with education in bank_marketing dataset,"corr ( data = bank_marketing, var1 = duration , var2 = education )"
cor between duration and marital in dataset bank_marketing,"corr ( data = bank_marketing, var1 = duration , var2 = marital )"
correlation of duration and campaign in bank_marketing df,"corr ( data = bank_marketing, var1 = duration , var2 = campaign )"
corr of duration and previous in df bank_marketing,"corr ( data = bank_marketing, var1 = duration , var2 = previous )"
corr of duration with contact in df bank_marketing,"corr ( data = bank_marketing, var1 = duration , var2 = contact )"
corr of duration and education in dataset bank_marketing,"corr ( data = bank_marketing, var1 = duration , var2 = education )"
corr between duration with day_of_week in bank_marketing dataset,"corr ( data = bank_marketing, var1 = duration , var2 = day_of_week )"
cor between duration with age in bank_marketing data base,"corr ( data = bank_marketing, var1 = duration , var2 = age )"
scatterplot of duration and cons.conf.idx in data bank_marketing,"scatterplot ( data = bank_marketing, var1 = duration , var2 = cons.conf.idx )"
cor of duration and default in bank_marketing data base,"corr ( data = bank_marketing, var1 = duration , var2 = default )"
load bank_marketing dataset  and store in variable data,load ( data = bank_marketing )
load bank_marketing data  in d,load ( data = bank_marketing )
store bank_marketing data ,load ( data = bank_marketing )
load bank_marketing df  and store in {data}_df,load ( data = bank_marketing )
store bank_marketing data ,load ( data = bank_marketing )
max of the campaign in data bank_marketing,"maximum ( data = bank_marketing , var1 = campaign )"
correlation of the campaign in bank_marketing data base,"corr ( data = bank_marketing , var1 = campaign )"
deviation of the campaign in dataset bank_marketing,"std ( data = bank_marketing , var1 = campaign )"
histogram of the campaign in bank_marketing,"histogram ( data = bank_marketing , var1 = campaign )"
quantity of campaign in data bank_marketing,"summation ( data = bank_marketing , var1 = campaign )"
std of campaign in bank_marketing data,"std ( data = bank_marketing , var1 = campaign )"
correlation of campaign in df bank_marketing,"corr ( data = bank_marketing , var1 = campaign )"
quantity of the campaign in df bank_marketing,"summation ( data = bank_marketing , var1 = campaign )"
mean of the campaign in dataset bank_marketing,"mean ( data = bank_marketing , var1 = campaign )"
ranges of the campaign in df bank_marketing,"ranges ( data = bank_marketing , var1 = campaign )"
variance of the campaign in bank_marketing,"variance ( data = bank_marketing , var1 = campaign )"
minimum of the campaign in bank_marketing df,"minimum ( data = bank_marketing , var1 = campaign )"
max of the campaign in df bank_marketing,"maximum ( data = bank_marketing , var1 = campaign )"
max of campaign in bank_marketing data,"maximum ( data = bank_marketing , var1 = campaign )"
sd of the campaign in df bank_marketing,"std ( data = bank_marketing , var1 = campaign )"
highest of campaign in df bank_marketing,"maximum ( data = bank_marketing , var1 = campaign )"
var of the campaign in dataset bank_marketing,"variance ( data = bank_marketing , var1 = campaign )"
histogram of the campaign in data bank_marketing,"histogram ( data = bank_marketing , var1 = campaign )"
amount of the campaign in bank_marketing df,"summation ( data = bank_marketing , var1 = campaign )"
highest of campaign in bank_marketing df,"maximum ( data = bank_marketing , var1 = campaign )"
span of the campaign in bank_marketing dataset,"ranges ( data = bank_marketing , var1 = campaign )"
maximum of the campaign in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = campaign )"
deviation of campaign in bank_marketing data base,"std ( data = bank_marketing , var1 = campaign )"
standard deviation of campaign in dataset bank_marketing,"std ( data = bank_marketing , var1 = campaign )"
aggregate of campaign in bank_marketing df,"summation ( data = bank_marketing , var1 = campaign )"
deviation of campaign in data bank_marketing,"std ( data = bank_marketing , var1 = campaign )"
aggregate of the campaign in bank_marketing dataset,"summation ( data = bank_marketing , var1 = campaign )"
min of campaign in bank_marketing,"minimum ( data = bank_marketing , var1 = campaign )"
quantile of the campaign in bank_marketing df,"quantile ( data = bank_marketing , var1 = campaign )"
amount of campaign in df bank_marketing,"summation ( data = bank_marketing , var1 = campaign )"
highest of bank_marketing,maximum ( data = bank_marketing )
How many entries with campaign higher than or equal to -21.379458182481798 data,"greater_eq ( data = bank_marketing , var1 = campaign , val = -21.379458182481798 )"
How many entries with campaign smaller than or equal to 59.35356461775149 df,"less_eq ( data = bank_marketing , var1 = campaign , val = 59.35356461775149 )"
How many entries with campaign  ==  46.98830762558853 data,"equal ( data = bank_marketing , var1 = campaign , val = 46.98830762558853 )"
How many rows where campaign <= 46.114431374677935 dataset,"less_eq ( data = bank_marketing , var1 = campaign , val = 46.114431374677935 )"
Number of info where campaign lower than 97.89037496461876 data,"less ( data = bank_marketing , var1 = campaign , val = 97.89037496461876 )"
Number of rows with campaign lower than or equal to 8.40377177426221 dataset,"less_eq ( data = bank_marketing , var1 = campaign , val = 8.40377177426221 )"
Number of data  campaign  =  -16.963764005024174 data,"equal ( data = bank_marketing , var1 = campaign , val = -16.963764005024174 )"
Number of rows  campaign larger than -29.117822474996302 data,"greater ( data = bank_marketing , var1 = campaign , val = -29.117822474996302 )"
Number of rows  campaign greater than -96.5354903952979 ,"greater ( data = bank_marketing , var1 = campaign , val = -96.5354903952979 )"
Number of entries where campaign greater than or equal to 23.359363704016218 dataset,"greater_eq ( data = bank_marketing , var1 = campaign , val = 23.359363704016218 )"
Number of info with campaign bigger than 79.03482772920535 data,"greater ( data = bank_marketing , var1 = campaign , val = 79.03482772920535 )"
How many data with campaign smaller than -5.327605852157745 dataset,"less ( data = bank_marketing , var1 = campaign , val = -5.327605852157745 )"
How many rows with campaign >= 78.65420206934962 data,"greater_eq ( data = bank_marketing , var1 = campaign , val = 78.65420206934962 )"
How many info with campaign less than or same as -17.295287484200728 df,"less_eq ( data = bank_marketing , var1 = campaign , val = -17.295287484200728 )"
Number of entries  campaign lower than -81.72238837569354 data,"less ( data = bank_marketing , var1 = campaign , val = -81.72238837569354 )"
Number of data  campaign larger than or same as 27.530064685068396 dataset,"greater_eq ( data = bank_marketing , var1 = campaign , val = 27.530064685068396 )"
How many entries with campaign >= -35.36597326536818 data,"greater_eq ( data = bank_marketing , var1 = campaign , val = -35.36597326536818 )"
How many data where campaign larger than or same as -70.06995815671415 data,"greater_eq ( data = bank_marketing , var1 = campaign , val = -70.06995815671415 )"
Number of data with campaign less than 38.666174482596205 df,"less ( data = bank_marketing , var1 = campaign , val = 38.666174482596205 )"
How many rows where campaign  >=  40.74245912913551 df,"greater_eq ( data = bank_marketing , var1 = campaign , val = 40.74245912913551 )"
scatterplot of campaign and day_of_week in bank_marketing data,"scatterplot ( data = bank_marketing, var1 = campaign , var2 = day_of_week )"
correlation of campaign with age in bank_marketing,"corr ( data = bank_marketing, var1 = campaign , var2 = age )"
cor of campaign and emp.var.rate in data bank_marketing,"corr ( data = bank_marketing, var1 = campaign , var2 = emp.var.rate )"
corr between campaign and euribor3m in dataset bank_marketing,"corr ( data = bank_marketing, var1 = campaign , var2 = euribor3m )"
scatter plot of campaign with marital in bank_marketing data base,"scatterplot ( data = bank_marketing, var1 = campaign , var2 = marital )"
cor of campaign and nr.employed in bank_marketing data,"corr ( data = bank_marketing, var1 = campaign , var2 = nr.employed )"
correlation between campaign and housing in data bank_marketing,"corr ( data = bank_marketing, var1 = campaign , var2 = housing )"
scatterplot of campaign with housing in dataset bank_marketing,"scatterplot ( data = bank_marketing, var1 = campaign , var2 = housing )"
scatter plot of campaign with cons.conf.idx in bank_marketing data,"scatterplot ( data = bank_marketing, var1 = campaign , var2 = cons.conf.idx )"
corr between campaign and job in dataset bank_marketing,"corr ( data = bank_marketing, var1 = campaign , var2 = job )"
load bank_marketing dataset  and store in {data}_df,load ( data = bank_marketing )
store bank_marketing dataset  and store in variable ,load ( data = bank_marketing )
load bank_marketing dataset  and store in variable ,load ( data = bank_marketing )
store bank_marketing data  and store in variable {data}df,load ( data = bank_marketing )
load bank_marketing data  and store in variable df,load ( data = bank_marketing )
var of pdays in dataset bank_marketing,"variance ( data = bank_marketing , var1 = pdays )"
sum of pdays in data bank_marketing,"summation ( data = bank_marketing , var1 = pdays )"
quantile of the pdays in bank_marketing,"quantile ( data = bank_marketing , var1 = pdays )"
histogram of pdays in bank_marketing,"histogram ( data = bank_marketing , var1 = pdays )"
minimum of the pdays in bank_marketing data base,"minimum ( data = bank_marketing , var1 = pdays )"
cor of pdays in bank_marketing df,"corr ( data = bank_marketing , var1 = pdays )"
smallest of the pdays in df bank_marketing,"minimum ( data = bank_marketing , var1 = pdays )"
sd of the pdays in bank_marketing data base,"std ( data = bank_marketing , var1 = pdays )"
spans of pdays in df bank_marketing,"ranges ( data = bank_marketing , var1 = pdays )"
typical of the pdays in dataset bank_marketing,"mean ( data = bank_marketing , var1 = pdays )"
mean of pdays in df bank_marketing,"mean ( data = bank_marketing , var1 = pdays )"
quantity of the pdays in bank_marketing data base,"summation ( data = bank_marketing , var1 = pdays )"
highest of the pdays in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = pdays )"
quantity of pdays in bank_marketing data base,"summation ( data = bank_marketing , var1 = pdays )"
spans of the pdays in bank_marketing data base,"ranges ( data = bank_marketing , var1 = pdays )"
max of the pdays in data bank_marketing,"maximum ( data = bank_marketing , var1 = pdays )"
hist of the pdays in bank_marketing data,"histogram ( data = bank_marketing , var1 = pdays )"
range of the pdays in bank_marketing dataset,"ranges ( data = bank_marketing , var1 = pdays )"
deviation of the pdays in bank_marketing data base,"std ( data = bank_marketing , var1 = pdays )"
quantile of pdays in bank_marketing dataset,"quantile ( data = bank_marketing , var1 = pdays )"
largest of the pdays in bank_marketing data base,"maximum ( data = bank_marketing , var1 = pdays )"
amount of pdays in bank_marketing df,"summation ( data = bank_marketing , var1 = pdays )"
quantity of the pdays in bank_marketing,"summation ( data = bank_marketing , var1 = pdays )"
histogram of the pdays in bank_marketing df,"histogram ( data = bank_marketing , var1 = pdays )"
min of the pdays in bank_marketing df,"minimum ( data = bank_marketing , var1 = pdays )"
spans of pdays in df bank_marketing,"ranges ( data = bank_marketing , var1 = pdays )"
spans of the pdays in data bank_marketing,"ranges ( data = bank_marketing , var1 = pdays )"
cor of the pdays in bank_marketing,"corr ( data = bank_marketing , var1 = pdays )"
quantile of the pdays in bank_marketing data base,"quantile ( data = bank_marketing , var1 = pdays )"
amount of pdays in df bank_marketing,"summation ( data = bank_marketing , var1 = pdays )"
typical of the bank_marketing,mean ( data = bank_marketing )
Number of info where pdays smaller than or equal to -54.24377312090394 ,"less_eq ( data = bank_marketing , var1 = pdays , val = -54.24377312090394 )"
Number of rows with pdays >= 30.079423273547377 df,"greater_eq ( data = bank_marketing , var1 = pdays , val = 30.079423273547377 )"
How many data where pdays higher than or equal to 22.061009379903567 data,"greater_eq ( data = bank_marketing , var1 = pdays , val = 22.061009379903567 )"
How many data with pdays bigger than 54.19669040006218 data,"greater ( data = bank_marketing , var1 = pdays , val = 54.19669040006218 )"
How many entries where pdays higher than or equal to -88.14086286905878 data,"greater_eq ( data = bank_marketing , var1 = pdays , val = -88.14086286905878 )"
How many rows where pdays  <  -25.162682705760673 dataset,"less ( data = bank_marketing , var1 = pdays , val = -25.162682705760673 )"
How many info  pdays smaller than -43.014406089482016 data,"less ( data = bank_marketing , var1 = pdays , val = -43.014406089482016 )"
How many entries where pdays bigger than or equal to 43.52679074547743 df,"greater_eq ( data = bank_marketing , var1 = pdays , val = 43.52679074547743 )"
Number of data  pdays greater than or same as -93.31054996551347 dataset,"greater_eq ( data = bank_marketing , var1 = pdays , val = -93.31054996551347 )"
How many info with pdays higher than or same as -83.38705565771596 ,"greater_eq ( data = bank_marketing , var1 = pdays , val = -83.38705565771596 )"
Number of rows  pdays  <=  -56.15546605503696 ,"less_eq ( data = bank_marketing , var1 = pdays , val = -56.15546605503696 )"
Number of entries  pdays  <  -93.96310917165012 ,"less ( data = bank_marketing , var1 = pdays , val = -93.96310917165012 )"
Number of rows  pdays lower than or same as 42.4688954230526 df,"less_eq ( data = bank_marketing , var1 = pdays , val = 42.4688954230526 )"
Number of data with pdays  ==  55.75793885831129 ,"equal ( data = bank_marketing , var1 = pdays , val = 55.75793885831129 )"
How many data where pdays greater than -50.114725686691045 dataset,"greater ( data = bank_marketing , var1 = pdays , val = -50.114725686691045 )"
How many rows  pdays bigger than 69.72558608874763 ,"greater ( data = bank_marketing , var1 = pdays , val = 69.72558608874763 )"
Number of rows  pdays smaller than or same as -43.88828012798018 ,"less_eq ( data = bank_marketing , var1 = pdays , val = -43.88828012798018 )"
Number of entries  pdays larger than or equal to -61.306586575983914 df,"greater_eq ( data = bank_marketing , var1 = pdays , val = -61.306586575983914 )"
How many data with pdays  >=  -27.466462978290423 data,"greater_eq ( data = bank_marketing , var1 = pdays , val = -27.466462978290423 )"
How many data where pdays lower than 20.970217575117076 dataset,"less ( data = bank_marketing , var1 = pdays , val = 20.970217575117076 )"
scatterplot of pdays with month in df bank_marketing,"scatterplot ( data = bank_marketing, var1 = pdays , var2 = month )"
scatterplot of pdays and emp.var.rate in data bank_marketing,"scatterplot ( data = bank_marketing, var1 = pdays , var2 = emp.var.rate )"
cor between pdays and marital in df bank_marketing,"corr ( data = bank_marketing, var1 = pdays , var2 = marital )"
correlation of pdays and poutcome in df bank_marketing,"corr ( data = bank_marketing, var1 = pdays , var2 = poutcome )"
correlation between pdays and marital in bank_marketing dataset,"corr ( data = bank_marketing, var1 = pdays , var2 = marital )"
correlation between pdays with nr.employed in dataset bank_marketing,"corr ( data = bank_marketing, var1 = pdays , var2 = nr.employed )"
scatter plot of pdays and cons.price.idx in dataset bank_marketing,"scatterplot ( data = bank_marketing, var1 = pdays , var2 = cons.price.idx )"
scatter plot between pdays with day_of_week in df bank_marketing,"scatterplot ( data = bank_marketing, var1 = pdays , var2 = day_of_week )"
scatter plot between pdays and month in df bank_marketing,"scatterplot ( data = bank_marketing, var1 = pdays , var2 = month )"
corr between pdays with poutcome in dataset bank_marketing,"corr ( data = bank_marketing, var1 = pdays , var2 = poutcome )"
store bank_marketing   and store in variable {data}_data,load ( data = bank_marketing )
store bank_marketing dataset  and store in variable {data}_data,load ( data = bank_marketing )
store bank_marketing df  and store in variable data,load ( data = bank_marketing )
store bank_marketing   and store in data,load ( data = bank_marketing )
store bank_marketing df  in a,load ( data = bank_marketing )
average of the previous in bank_marketing df,"mean ( data = bank_marketing , var1 = previous )"
corr of the previous in df bank_marketing,"corr ( data = bank_marketing , var1 = previous )"
hist of the previous in bank_marketing df,"histogram ( data = bank_marketing , var1 = previous )"
deviation of previous in df bank_marketing,"std ( data = bank_marketing , var1 = previous )"
mean of previous in bank_marketing,"mean ( data = bank_marketing , var1 = previous )"
average of previous in bank_marketing,"mean ( data = bank_marketing , var1 = previous )"
max of previous in bank_marketing data base,"maximum ( data = bank_marketing , var1 = previous )"
smallest of previous in bank_marketing,"minimum ( data = bank_marketing , var1 = previous )"
amount of the previous in bank_marketing data base,"summation ( data = bank_marketing , var1 = previous )"
span of previous in df bank_marketing,"ranges ( data = bank_marketing , var1 = previous )"
histogram of the previous in dataset bank_marketing,"histogram ( data = bank_marketing , var1 = previous )"
standard deviation of the previous in bank_marketing df,"std ( data = bank_marketing , var1 = previous )"
var of the previous in bank_marketing data,"variance ( data = bank_marketing , var1 = previous )"
sd of previous in bank_marketing dataset,"std ( data = bank_marketing , var1 = previous )"
mean of previous in df bank_marketing,"mean ( data = bank_marketing , var1 = previous )"
corr of the previous in bank_marketing data,"corr ( data = bank_marketing , var1 = previous )"
variance of previous in bank_marketing,"variance ( data = bank_marketing , var1 = previous )"
boxplot of previous in bank_marketing data base,"boxplot ( data = bank_marketing , var1 = previous )"
variance of previous in bank_marketing data base,"variance ( data = bank_marketing , var1 = previous )"
spans of previous in bank_marketing data,"ranges ( data = bank_marketing , var1 = previous )"
hist of the previous in bank_marketing,"histogram ( data = bank_marketing , var1 = previous )"
cor of the previous in bank_marketing data,"corr ( data = bank_marketing , var1 = previous )"
highest of the previous in bank_marketing data,"maximum ( data = bank_marketing , var1 = previous )"
quantity of previous in bank_marketing data base,"summation ( data = bank_marketing , var1 = previous )"
largest of previous in df bank_marketing,"maximum ( data = bank_marketing , var1 = previous )"
variance of the previous in dataset bank_marketing,"variance ( data = bank_marketing , var1 = previous )"
largest of the previous in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = previous )"
range of the previous in df bank_marketing,"ranges ( data = bank_marketing , var1 = previous )"
std of the previous in bank_marketing,"std ( data = bank_marketing , var1 = previous )"
minimum of the previous in bank_marketing data base,"minimum ( data = bank_marketing , var1 = previous )"
quantile of the bank_marketing,quantile ( data = bank_marketing )
Number of info where previous higher than or same as 78.41093726145272 data,"greater_eq ( data = bank_marketing , var1 = previous , val = 78.41093726145272 )"
How many rows where previous smaller than or equal to 89.42622677376224 dataset,"less_eq ( data = bank_marketing , var1 = previous , val = 89.42622677376224 )"
Number of data with previous  ==  61.61603163434202 df,"equal ( data = bank_marketing , var1 = previous , val = 61.61603163434202 )"
Number of data  previous = 5.189936165806046 data,"equal ( data = bank_marketing , var1 = previous , val = 5.189936165806046 )"
Number of info with previous greater than 64.17942916350069 data,"greater ( data = bank_marketing , var1 = previous , val = 64.17942916350069 )"
